id,exclu,MP,par,pos,time,flip,sound,type1,effect1,target1,stat1,value_type1,value1,A_stat1,A_value1,apply1,turn1,turnSys1,particle1,buffIcon1,buff_desc1,skillDesc1,type2,effect2,target2,stat2,value_type2,value2,A_stat2,A_value2,apply2,turn2,turnSys2,particle2,buffIcon2,buff_desc2,skillDesc2,type3,effect3,target3,stat3,value_type3,value3,A_stat3,A_value3,apply3,turn3,turnSys3,particle3,buffIcon3,buff_desc3,skillDesc3,name,desc
29000078,0,600,0,0,0,0,0,0,2,11,68,2,4,0,10,1,-3,0,3,115,skillBuffDesc_115,skillDesc_blBonus4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName29000078,skillDesc29000078
29000079,0,650,0,0,0,0,0,0,2,11,68,2,5,0,10,1,-3,0,3,115,skillBuffDesc_115,skillDesc_blBonus5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName29000079,skillDesc29000079
29000080,0,600,20010,1,0.75,0,Official_Melee_StartSound_1,0,1,29,2,3,0,1,100,1,0,0,20010,0,0,skillDesc_attack,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName29000080,skillDesc29000080
29000081,0,650,20010,1,0.75,0,Official_Melee_StartSound_1,0,1,30,2,3,0,1,100,1,0,0,20010,0,0,skillDesc_attack,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName29000081,skillDesc29000081
29000082,0,700,0,0,0,0,0,0,3,29,4,1,10,0,0,1,-3,0,4,12,skillBuffDesc_12,skillDesc_down,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName29000082,skillDesc29000082
29000083,0,750,0,0,0,0,0,0,3,30,4,1,10,0,0,1,-3,0,4,12,skillBuffDesc_12,skillDesc_down,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName29000083,skillDesc29000083
29000084,0,800,0,0,0,0,0,0,2,31,1,1,10,0,0,1,-3,0,3,1,skillBuffDesc_1,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName29000084,skillDesc29000084
29000085,0,600,0,0,0,0,0,0,2,32,1,1,10,0,0,1,-3,0,3,1,skillBuffDesc_1,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName29000085,skillDesc29000085
29000086,0,700,20010,1,0.75,0,Official_Melee_StartSound_1,0,1,29,2,3,0,1,100,1,0,0,20018,0,0,skillDesc_attack,0,1,35,2,3,0,1,50,1,0,0,20018,0,0,skillDesc_attack,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName29000086,skillDesc29000086
29000087,0,700,20010,1,0.75,0,Official_Melee_StartSound_1,0,1,36,2,3,0,1,100,1,0,0,20018,0,0,skillDesc_attack,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName29000087,skillDesc29000087
29000088,0,700,0,0,0,0,0,0,3,29,4,1,10,0,0,1,-3,0,6,12,skillBuffDesc_12,skillDesc_down,0,3,35,4,1,10,0,0,1,-3,0,6,12,skillBuffDesc_12,skillDesc_down,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName29000088,skillDesc29000088
29000089,0,700,0,0,0,0,0,0,3,36,4,1,10,0,0,1,-3,0,6,12,skillBuffDesc_12,skillDesc_down,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName29000089,skillDesc29000089
29000090,0,700,20010,1,0.75,0,Official_Melee_StartSound_1,0,1,29,2,3,0,1,100,1,0,0,20018,0,0,skillDesc_attack,0,3,35,4,1,10,0,0,1,-3,0,6,12,skillBuffDesc_12,skillDesc_down,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName29000090,skillDesc29000090
29000091,0,700,0,0,0,0,0,0,2,10,94,3,0,1,100,1,3,0,3,118,skillBuffDesc_118,skillDesc_counter,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName29000091,skillDesc29000091
29000092,0,700,0,0,0,0,0,0,3,1,95,3,30,1,200,1,-3,0,4,119,skillBuffDesc_119,skillDesc_mpBomb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName29000092,skillDesc29000092
29000093,0,700,0,0,0,0,0,0,2,11,73,1,30,0,1,1,-3,0,3,1,skillBuffDesc_9,skillDesc_attATK_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName29000093,skillDesc29000093
29000094,0,700,0,0,0,0,0,0,3,1,73,1,30,0,1,1,-3,0,4,11,skillBuffDesc_19,skillDesc_attATK_down,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName29000094,skillDesc29000094
29000095,0,0,0,0,0,0,0,0,2,27,96,3,0,3,50,1,0,0,3,0,0,skillDesc_giveMP,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName29000095,skillDesc29000095
29000096,0,700,0,0,0,0,0,0,2,11,98,4,0,1,10,1,-3,1,3,1,skillBuffDesc_1,skillDesc_stack_ATK_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName29000096,skillDesc29000096
29000097,0,700,0,0,0,0,0,0,3,1,98,4,0,1,10,1,-3,1,4,11,skillBuffDesc_11,skillDesc_stack_ATK_down,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName29000097,skillDesc29000097
29000098,0,700,0,0,0,0,0,0,2,11,98,4,0,4,10,1,-3,1,3,2,skillBuffDesc_2,skillDesc_stack_DF_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName29000098,skillDesc29000098
29000099,0,700,0,0,0,0,0,0,3,1,98,4,0,4,10,1,-3,1,4,12,skillBuffDesc_12,skillDesc_stack_DF_down,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName29000099,skillDesc29000099
29000100,0,700,0,0,0,0,0,0,2,11,99,4,0,1,10,1,-3,1,3,1,skillBuffDesc_1,skillDesc_attacked_ATK_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName29000100,skillDesc29000100
29000101,0,700,0,0,0,0,0,0,3,1,99,4,0,1,10,1,-3,1,4,11,skillBuffDesc_11,skillDesc_attacked_ATK_down,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName29000101,skillDesc29000101
29000102,0,700,0,0,0,0,0,0,2,11,100,4,0,1,10,1,3,1,3,1,skillBuffDesc_1,skillDesc_hit_ATK_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName29000102,skillDesc29000102
29000103,0,700,0,0,0,0,0,0,3,1,100,4,0,1,10,1,3,1,4,11,skillBuffDesc_11,skillDesc_hit_ATK_down,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName29000103,skillDesc29000103
29000104,0,500,0,0,0,0,0,0,3,1,97,2,1,0,0,1,3,0,3,11,skillBuffDesc_11,skillDesc_removeMP_H,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName29000104,skillDesc29000104
29000105,0,800,0,0,0,0,0,0,2,11,32,1,10,0,0,1,3,0,3,100,skillBuffDesc_124,skillDesc_vampShield,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName29000105,skillDesc29000105
20111001,0,450,20001,1,0.75,0,Official_Melee_StartSound_1,0,1,29,2,3,0,1,400,1,0,0,20001,0,0,skillDesc_attack,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20111001,skillDesc20111001
20111002,0,750,0,0,0,0,0,0,2,13,4,1,25,0,0,1,3,0,3,2,skillBuffDesc_2,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20111002,skillDesc20111002
20112001,0,400,20008,1,0.75,0,Official_Melee_StartSound_1,0,1,29,2,3,0,1,400,1,0,0,20002,0,0,skillDesc_attack,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20112001,skillDesc20112001
20112002,0,700,0,0,0,0,0,0,2,10,9,1,30,0,0,1,3,0,3,4,skillBuffDesc_4,skillDesc_down,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20112002,skillDesc20112002
20215001,0,400,20003,1,0.75,0,Official_Melee_StartSound_3,0,1,29,2,3,0,1,250,1,0,0,20000,0,0,skillDesc_attack,0,2,10,9,1,20,0,0,1,2,0,3,4,skillBuffDesc_4,skillDesc_down,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20215001,skillDesc20215001
20215002,0,750,0,0,0,0,0,0,2,10,12,3,0,6,10,1,3,0,30000,100,skillBuffDesc_100,skillDesc_shield,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20215002,skillDesc20215002
20114001,0,400,0,0,0,0,0,0,2,10,64,0,0,0,0,1,3,0,30015,111,skillBuffDesc_111,skillDesc_skillAgro,0,2,10,4,1,30,0,0,1,3,0,3,2,skillBuffDesc_2,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20114001,skillDesc20114001
20114002,0,700,20004,1,0.75,0,Official_Melee_StartSound_3,0,1,29,2,3,0,1,500,1,0,0,20004,0,0,skillDesc_attack,0,2,10,38,2,60,0,0,1,0,0,30010,0,0,skillDesc_vamp,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20114002,skillDesc20114002
20121001,0,400,20000,1,0.75,0,Official_Melee_StartSound_1,0,1,29,2,3,0,1,400,1,0,0,20000,0,0,skillDesc_attack,0,2,13,1,1,15,0,0,1,5,0,3,1,skillBuffDesc_1,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20121001,skillDesc20121001
20121002,0,750,0,0,0,0,0,0,2,11,4,1,15,0,0,1,3,0,3,2,skillBuffDesc_2,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20121002,skillDesc20121002
20123001,0,450,20000,1,0.75,0,Official_Melee_StartSound_1,0,1,29,2,3,0,1,200,1,0,0,20000,0,0,skillDesc_attack,0,2,10,4,1,25,0,0,1,2,0,3,2,skillBuffDesc_2,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20123001,skillDesc20123001
20123002,0,750,0,0,0,0,0,0,2,14,4,1,20,0,0,1,3,0,3,2,skillBuffDesc_2,skillDesc_up,0,2,10,8,1,55,0,0,1,3,0,30005,103,skillBuffDesc_103,skillDesc_refle,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20123002,skillDesc20123002
20132001,0,450,20006,1,0.75,0,Official_Melee_StartSound_3,0,1,29,2,3,0,1,500,1,0,0,20006,0,0,skillDesc_attack,0,2,10,1,1,10,0,0,1,3,0,3,1,skillBuffDesc_1,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20132001,skillDesc20132001
20132002,0,700,20009,1,0.75,0,Fighter_Knight_Melee_Start_Sound,0,1,29,2,3,0,1,600,1,0,0,20009,0,0,skillDesc_attack,0,2,10,38,2,20,0,0,1,0,0,30010,0,0,skillDesc_vamp,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20132002,skillDesc20132002
20132011,0,500,21006,1,0.5,0,Official_FireMagic_HitSound_1,0,1,24,88,3,2,1,300,1,0,0,21100,0,0,skillDesc_multiattack,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20132011,skillDesc20132011
20132012,0,750,21008,1,0.5,0,Official_FireMagic_HitSound_1,0,1,4,2,3,0,1,450,1,0,0,21106,0,0,skillDesc_attack,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20132012,skillDesc20132012
20133001,0,300,21000,1,0.75,0,Official_Range_StartSound_2,0,1,29,2,3,0,1,400,1,0,0,21000,0,0,skillDesc_attack,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20133001,skillDesc20133001
20133002,0,700,21003,1,0.75,0,Official_Range_StartSound_2,0,1,29,2,3,0,1,500,1,0,0,21003,0,0,skillDesc_attack,0,2,10,1,1,25,0,0,1,3,0,3,1,skillBuffDesc_1,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20133002,skillDesc20133002
20135001,0,450,20011,1,0.5,0,Official_Melee_StartSound_10,0,1,29,2,3,0,1,400,1,0,0,20011,0,0,skillDesc_attack,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20135001,skillDesc20135001
20135002,0,800,20012,1,0.5,0,Official_Melee_StartSound_10,0,1,29,2,3,0,1,600,1,0,0,20012,0,0,skillDesc_attack,0,2,10,16,0,0,0,0,1,2,0,30007,106,skillBuffDesc_106,skillDesc_hide,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20135002,skillDesc20135002
20242001,0,450,26000,1,0.75,0,Official_LightMagic_StartSound_4,0,1,29,2,3,0,1,450,1,0,0,26000,0,0,skillDesc_attack,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20242001,skillDesc20242001
20242002,0,750,3005,1,1,0,Official_LightMagic_StartSound_2,0,1,29,2,3,0,1,500,1,0,0,3005,0,0,skillDesc_attack,0,3,1,3,2,150,0,0,1,0,0,4,0,0,skillDesc_down_mp,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20242002,skillDesc20242002
20143001,0,400,0,0,0,0,0,0,2,11,5,2,30,0,0,1,5,0,3,3,skillBuffDesc_3,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20143001,skillDesc20143001
20143002,0,700,0,0,0,0,0,0,3,29,2,3,0,1,100,1,-3,2,25000,206,skillBuffDesc_206,skillDesc_delayedDam,0,3,1,9,1,20,0,0,1,-2,0,4,14,skillBuffDesc_14,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20143002,skillDesc20143002
20154001,0,450,3007,1,1,0,Official_LightMagic_StartSound_4,0,1,29,2,3,0,1,440,1,0,0,3007,0,0,skillDesc_attack,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20154001,skillDesc20154001
20154002,0,700,0,0,0,0,0,0,2,11,1,1,55,0,0,1,4,0,3,1,skillBuffDesc_1,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20154002,skillDesc20154002
20142001,0,550,0,0,0,0,0,0,2,11,2,3,0,1,150,1,0,0,2,0,0,skillDesc_heal_A,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20142001,skillDesc20142001
20142002,0,800,0,0,0,0,0,0,2,11,2,3,0,1,140,1,0,0,2,0,0,skillDesc_heal_A,0,2,11,2,3,0,1,20,0,3,1,2,101,skillBuffDesc_101,skillDesc_HoT_A,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20142002,skillDesc20142002
20155001,0,450,0,0,0,0,0,0,2,27,3,2,300,0,0,1,0,0,3,0,0,skillDesc_up_mp,0,2,11,4,1,10,0,0,1,2,0,3,2,skillBuffDesc_2,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20155001,skillDesc20155001
20155002,0,750,0,0,0,0,0,0,2,12,2,3,0,1,50,0,3,1,2,101,skillBuffDesc_101,skillDesc_HoT_A,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20155002,skillDesc20155002
20163001,0,450,20005,1,0.1,0,Official_Melee_StartSound_1,0,1,29,2,3,0,1,400,1,0,0,20005,0,0,skillDesc_attack,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20163001,skillDesc20163001
20163002,0,900,0,0,0,0,0,0,3,4,2,3,0,1,120,1,-3,2,27000,206,skillBuffDesc_206,skillDesc_delayedDam,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20163002,skillDesc20163002
20261001,0,450,20000,1,0,0,Official_Melee_StartSound_8,0,1,29,2,3,0,1,400,1,0,0,20006,0,0,skillDesc_attack,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20261001,skillDesc20261001
20261002,0,800,20001,1,0.75,0,Official_Melee_StartSound_6,0,1,29,2,3,0,1,450,1,0,0,20007,0,0,skillDesc_attack,0,3,1,2,3,0,1,40,0,-3,1,1003,201,skillBuffDesc_201,skillDesc_DoT,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20261002,skillDesc20261002
20212001,0,500,0,0,0,0,0,0,2,27,7,1,70,0,0,1,3,0,30003,102,skillBuffDesc_102,skillDesc_cover,0,2,11,4,1,15,0,0,1,3,0,3,2,skillBuffDesc_2,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20212001,skillDesc20212001
20212002,0,750,20007,1,0.75,0,Official_Melee_StartSound_1,0,1,29,2,3,0,1,600,1,0,0,20007,0,0,skillDesc_attack,0,2,10,38,2,45,0,0,1,0,0,30010,0,0,skillDesc_vamp,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20212002,skillDesc20212002
20311001,0,400,20006,1,0.75,0,Fighter_Knight_Melee_Start_Sound,0,1,29,2,3,0,1,450,1,0,0,20006,0,0,skillDesc_attack,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20311001,skillDesc20311001
20311002,0,1000,0,0,0,0,0,0,2,10,84,2,50,0,0,1,2,0,2,8,skillBuffDesc_8,skillDesc_skill_atk_up,0,2,10,12,3,0,6,15,1,3,0,30000,100,skillBuffDesc_100,skillDesc_shield,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20311002,skillDesc20311002
20213001,0,600,20003,1,0.75,0,Fighter_Knight_Melee_Start_Sound,0,1,29,2,3,0,1,450,1,0,0,20009,0,0,skillDesc_attack,0,2,10,9,1,15,0,0,1,2,0,3,4,skillBuffDesc_4,skillDesc_down,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20213001,skillDesc20213001
20213002,0,800,0,0,0,0,0,0,2,10,10,2,30,0,0,1,4,0,30009,105,skillBuffDesc_105,skillDesc_dodge,0,2,10,8,1,60,0,0,1,4,0,30005,103,skillBuffDesc_103,skillDesc_refle,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20213002,skillDesc20213002
20213011,0,500,20010,1,0.75,0,Official_Melee_StartSound_3,0,1,29,2,3,0,1,300,1,0,0,20016,0,0,skillDesc_attack,0,2,10,38,2,60,0,0,1,0,0,30010,0,0,skillDesc_vamp,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20213011,skillDesc20213011
20213012,0,800,0,0,0,0,0,0,2,10,64,0,0,0,0,1,3,0,30015,111,skillBuffDesc_111,skillDesc_skillAgro,0,2,10,90,2,20,0,0,1,3,0,30010,117,skillBuffDesc_117,skillDesc_drain_buff,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20213012,skillDesc20213012
20211011,0,450,20008,1,0.75,0,Official_Melee_StartSound_6,0,1,29,2,3,0,1,500,1,0,0,20002,0,0,skillDesc_attack,0,2,10,9,1,20,0,0,1,2,0,3,4,skillBuffDesc_4,skillDesc_down,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20211011,skillDesc20211011
20211012,0,750,0,0,0,0,0,0,2,10,64,0,0,0,0,1,4,0,30015,111,skillBuffDesc_111,skillDesc_skillAgro,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20211012,skillDesc20211012
20215011,0,550,20011,1,0.5,0,Official_Melee_StartSound_1,0,1,29,2,3,0,1,400,1,0,0,20011,0,0,skillDesc_attack,0,2,10,85,1,35,0,0,1,3,0,3,7,skillBuffDesc_7,skillDesc_skill_df_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20215011,skillDesc20215011
20215012,0,800,0,0,0,0,0,0,2,10,64,0,0,0,0,1,3,0,30015,111,skillBuffDesc_111,skillDesc_skillAgro,0,2,10,4,1,25,0,0,1,3,0,3,2,skillBuffDesc_2,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20215012,skillDesc20215012
20215021,0,500,20005,1,0.75,0,Official_Melee_StartSound_6,0,1,29,2,3,0,1,300,1,0,0,20011,0,0,skillDesc_attack,0,2,10,10,2,30,0,0,1,2,0,30009,105,skillBuffDesc_105,skillDesc_dodge,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20215021,skillDesc20215021
20215022,0,800,20011,1,0.75,0,Official_Melee_StartSound_2,0,1,3,2,3,0,1,400,1,0,0,20005,0,0,skillDesc_attack,0,2,10,10,2,70,0,0,1,3,0,30009,105,skillBuffDesc_105,skillDesc_dodge,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20215022,skillDesc20215022
20234001,0,550,20010,1,0.75,0,Official_Melee_StartSound_2,0,1,29,2,3,0,1,400,1,0,0,20010,0,0,skillDesc_attack,0,2,10,64,0,0,0,0,1,3,0,30015,111,skillBuffDesc_111,skillDesc_skillAgro,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20234001,skillDesc20234001
20234002,0,850,0,0,0,0,0,0,2,14,4,1,50,0,0,1,4,0,3,2,skillBuffDesc_2,skillDesc_up,0,2,10,8,1,80,0,0,1,4,0,30005,103,skillBuffDesc_103,skillDesc_refle,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20234002,skillDesc20234002
20214001,0,500,20009,1,0.75,0,Official_Melee_StartSound_2,0,1,3,2,3,0,1,300,1,0,0,20009,0,0,skillDesc_attack,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20214001,skillDesc20214001
20214002,0,700,0,0,0,0,0,0,2,10,4,1,35,0,0,1,3,0,3,2,skillBuffDesc_2,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20214002,skillDesc20214002
20221021,0,500,20006,1,0.75,0,Official_Melee_StartSound_9,0,1,3,2,3,0,1,450,1,0,0,20006,0,0,skillDesc_attack,0,2,10,4,1,20,0,0,1,2,0,3,2,skillBuffDesc_2,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20221021,skillDesc20221021
20221022,0,800,0,0,0,0,0,0,2,13,8,1,50,0,0,1,3,0,30005,103,skillBuffDesc_103,skillDesc_refle,0,2,13,4,1,15,0,0,1,3,0,3,2,skillBuffDesc_2,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20221022,skillDesc20221022
20222001,0,600,20002,1,0.75,0,Official_Melee_StartSound_3,0,1,29,2,3,0,1,400,1,0,0,20014,0,0,skillDesc_attack,0,2,13,9,1,25,0,0,1,3,0,3,4,skillBuffDesc_4,skillDesc_down,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20222001,skillDesc20222001
20222002,0,700,0,0,0,0,0,0,2,27,7,1,75,0,0,1,3,0,30003,102,skillBuffDesc_102,skillDesc_cover,0,2,14,4,1,20,0,0,1,2,0,3,2,skillBuffDesc_2,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20222002,skillDesc20222002
20223001,0,500,20003,1,0.75,0,Official_Melee_StartSound_1,0,1,29,2,3,0,1,250,1,0,0,20012,0,0,skillDesc_attack,0,2,10,12,3,0,6,25,1,3,0,30000,100,skillBuffDesc_100,skillDesc_shield,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20223001,skillDesc20223001
20223002,0,900,0,0,0,0,0,0,2,14,2,3,0,1,20,0,3,1,2,101,skillBuffDesc_101,skillDesc_HoT_A,0,2,13,15,0,0,0,0,0,2,1,30016,108,skillBuffDesc_108,skillDesc_imDebuff,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20223002,skillDesc20223002
20223011,0,550,20011,1,0.75,0,Official_Melee_StartSound_1,0,1,29,2,3,0,1,300,1,0,0,20017,0,0,skillDesc_attack,0,2,10,4,1,20,0,0,1,3,0,3,2,skillBuffDesc_2,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20223011,skillDesc20223011
20223012,0,800,0,0,0,0,0,0,2,13,12,3,0,6,30,1,3,0,30000,100,skillBuffDesc_100,skillDesc_shield,0,2,14,1,1,25,0,0,1,3,0,3,1,skillBuffDesc_1,skillDesc_up,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20223012,skillDesc20223012
20224001,0,450,20010,1,0.75,0,Official_Melee_StartSound_5,0,1,29,2,3,0,1,500,1,0,0,20016,0,0,skillDesc_attack,0,2,10,10,2,20,0,0,1,4,0,30009,105,skillBuffDesc_105,skillDesc_dodge,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20224001,skillDesc20224001
20224002,0,800,0,0,0,0,0,0,2,10,64,0,0,0,0,1,3,0,30015,111,skillBuffDesc_111,skillDesc_skillAgro,0,2,10,13,0,0,0,0,1,0,0,30001,0,0,skillDesc_removeDebuff,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,skillName20224002,skillDesc20224002
